,0,1,2,3,awair_device_uuid,awair_mac_address,description,details,device_class,device_id,facilities_tag,gateway_id,location_general,location_specific,receiver,time,value
10556,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:53:28-05:00,791.0
10557,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:53:38-05:00,791.0
10558,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:53:48-05:00,791.0
10559,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:53:58-05:00,791.0
10560,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:54:08-05:00,793.0
10561,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:54:18-05:00,794.0
10562,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:54:28-05:00,795.0
10563,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:54:38-05:00,795.0
10564,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:54:48-05:00,795.0
10565,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:54:58-05:00,795.0
10566,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:55:08-05:00,794.0
10567,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:55:18-05:00,794.0
10568,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:55:28-05:00,794.0
